Stock,Date,Open,High,Low,Close,Volume,Adjusted
NAKD,3/25/2021,0.7014,0.7299,0.651,0.7194,86296900,0.7194
NAKD,3/26/2021,0.8,0.89,0.727,0.7601,145456900,0.7601
NAKD,3/29/2021,0.8177,0.826,0.7427,0.7566,61992100,0.7566
NAKD,3/30/2021,0.7401,0.75,0.6879,0.7481,42311800,0.7481
NAKD,3/31/2021,0.744,0.744,0.7102,0.715,38753800,0.715
NAKD,4/1/2021,0.7241,0.73,0.7,0.715,33524900,0.715
NAKD,4/5/2021,0.71,0.72,0.68,0.7,34680300,0.7
NAKD,4/6/2021,0.684,0.694,0.6558,0.6638,47712500,0.6638
NAKD,4/7/2021,0.6528,0.654,0.6001,0.6095,48185300,0.6095
NAKD,4/8/2021,0.6197,0.64,0.583,0.6234,64365700,0.6234
NAKD,4/9/2021,0.72,0.7695,0.61,0.637,259713100,0.637
NAKD,4/12/2021,0.6271,0.6346,0.5755,0.5845,66408500,0.5845
NAKD,4/13/2021,0.5717,0.5801,0.555,0.5663,54646500,0.5663
NAKD,4/14/2021,0.5639,0.5844,0.55,0.555,52809700,0.555
NAKD,4/15/2021,0.57,0.584,0.509,0.515,63119300,0.515
NAKD,4/16/2021,0.4985,0.505,0.4626,0.4778,70478900,0.4778
GME,4/24/2020,4.78,4.85,4.66,4.77,2236200,4.77
GME,4/27/2020,4.85,5.99,4.81,5.82,7275100,5.82
GME,4/28/2020,5.92,6.04,5.06,5.64,5200200,5.64
GME,4/29/2020,5.83,6.09,5.45,6.04,3369600,6.04
GME,4/30/2020,5.87,5.98,5.64,5.73,2173300,5.73
GME,5/1/2020,5.65,6.18,5.45,6.05,4005600,6.05
GME,5/4/2020,5.84,5.93,5.4,5.48,4068100,5.48
GME,5/5/2020,5.55,5.63,5.35,5.39,2105900,5.39
GME,5/6/2020,5.4,5.4,4.9,4.93,3369600,4.93
GME,5/7/2020,4.83,4.93,4.65,4.87,2500800,4.87
GME,5/8/2020,4.88,5.19,4.82,4.98,2353700,4.98
GME,5/11/2020,4.92,4.96,4.75,4.76,1699200,4.76
GME,5/12/2020,4.78,4.92,4.46,4.54,2639200,4.54
GME,5/13/2020,4.54,4.54,4.07,4.21,2882900,4.21
GME,5/14/2020,4.15,4.19,3.96,4.13,2004900,4.13
GME,5/15/2020,4.05,4.45,4.04,4.22,1940600,4.22
GME,5/18/2020,4.4,4.63,4.36,4.58,2371700,4.58
GME,5/19/2020,4.58,4.75,4.37,4.44,1840700,4.44
GME,5/20/2020,4.5,4.69,4.34,4.43,2543600,4.43
GME,5/21/2020,4.45,4.65,4.4,4.44,1971900,4.44
GME,5/22/2020,4.46,4.49,4.13,4.18,2379900,4.18
GME,5/26/2020,4.34,4.61,4.33,4.42,3545700,4.42
GME,5/27/2020,4.57,4.71,4.36,4.69,3146600,4.69
GME,5/28/2020,4.75,4.76,4.3,4.33,2183900,4.33
GME,5/29/2020,4.33,4.42,4.05,4.06,3973500,4.06
GME,6/1/2020,4.12,4.36,4.02,4.13,2611600,4.13
GME,6/2/2020,4.27,4.31,4.06,4.18,2369400,4.18
GME,6/3/2020,4.24,4.52,4.2,4.44,3037400,4.44
GME,6/4/2020,4.44,4.72,4.37,4.47,3514300,4.47
GME,6/5/2020,4.29,4.41,4.09,4.14,6274400,4.14
GME,6/8/2020,4.28,5.14,4.27,5.01,10133700,5.01
GME,6/9/2020,5,5,4.55,4.96,8073400,4.96
GME,6/10/2020,4.78,5.53,4.68,5.07,10606400,5.07
GME,6/11/2020,4.64,4.9,4.18,4.37,6236000,4.37
GME,6/12/2020,4.6,4.78,4.39,4.72,4378200,4.72
GME,6/15/2020,4.5,4.77,4.42,4.69,3909000,4.69
GME,6/16/2020,4.95,4.95,4.51,4.64,3121300,4.64
GME,6/17/2020,4.54,4.83,4.53,4.76,3593500,4.76
GME,6/18/2020,4.67,4.95,4.65,4.95,3423800,4.95
GME,6/19/2020,4.95,5.08,4.69,4.88,7366600,4.88
GME,6/22/2020,4.79,4.95,4.72,4.87,3178900,4.87
GME,6/23/2020,4.95,4.99,4.8,4.83,3205400,4.83
GME,6/24/2020,4.83,4.84,4.38,4.41,2976200,4.41
GME,6/25/2020,4.33,4.54,4.3,4.46,2450800,4.46
GME,6/26/2020,4.48,4.5,4.27,4.35,3801200,4.35
GME,6/29/2020,4.35,4.52,4.3,4.38,2131200,4.38
GME,6/30/2020,4.33,4.51,4.2,4.34,3889000,4.34
GME,7/1/2020,4.31,4.5,4.31,4.44,2303700,4.44
GME,7/2/2020,4.49,4.51,4.29,4.29,1887600,4.29
GME,7/6/2020,4.31,4.34,4.19,4.24,2140900,4.24
GME,7/7/2020,4.2,4.25,4.06,4.09,2456600,4.09
GME,7/8/2020,4.1,4.29,4.03,4.26,2052800,4.26
GME,7/9/2020,4.27,4.32,4.13,4.21,1992600,4.21
GME,7/10/2020,4.2,4.38,4.18,4.34,1410800,4.34
GME,7/13/2020,4.35,4.55,4.26,4.26,4216200,4.26
GME,7/14/2020,4.22,4.31,4.07,4.08,2261600,4.08
GME,7/15/2020,4.13,4.29,4.13,4.19,1474100,4.19
GME,7/16/2020,4.19,4.2,4.09,4.17,1330100,4.17
GME,7/17/2020,4.16,4.23,3.94,3.96,3065900,3.96
GME,7/20/2020,3.95,4.06,3.77,3.85,3401100,3.85
GME,7/21/2020,3.9,4.09,3.88,4.01,3341000,4.01
GME,7/22/2020,4.02,4.12,3.92,4.11,2523500,4.11
GME,7/23/2020,4.09,4.31,4.06,4.11,3237200,4.11
GME,7/24/2020,4.06,4.23,4.01,4.03,2215900,4.03
GME,7/27/2020,4.02,4.12,3.95,4.01,2472700,4.01
GME,7/28/2020,3.96,4.05,3.92,3.94,4555400,3.94
GME,7/29/2020,3.94,4.18,3.92,4.06,2879600,4.06
GME,7/30/2020,4,4.23,3.97,4.1,2398500,4.1
GME,7/31/2020,4.06,4.16,3.99,4.01,1879400,4.01
GME,8/3/2020,4.03,4.25,4,4.15,2517600,4.15
GME,8/4/2020,4.13,4.74,4.13,4.43,10361400,4.43
GME,8/5/2020,4.5,4.76,4.25,4.63,4925700,4.63
GME,8/6/2020,4.6,4.66,4.38,4.43,1901200,4.43
GME,8/7/2020,4.39,4.4,4.06,4.16,3341100,4.16
GME,8/10/2020,4.2,4.57,4.18,4.33,4561800,4.33
GME,8/11/2020,4.43,4.57,4.34,4.35,3138800,4.35
GME,8/12/2020,4.4,4.63,4.36,4.52,3057600,4.52
GME,8/13/2020,4.52,4.71,4.5,4.64,2128300,4.64
GME,8/14/2020,4.6,4.83,4.55,4.75,3474400,4.75
GME,8/17/2020,4.78,4.78,4.56,4.63,2371000,4.63
GME,8/18/2020,4.61,4.87,4.43,4.81,3834400,4.81
GME,8/19/2020,4.8,4.84,4.64,4.72,2612600,4.72
GME,8/20/2020,4.62,4.68,4.51,4.61,2441200,4.61
GME,8/21/2020,4.6,5.6,4.6,5.03,10642600,5.03
GME,8/24/2020,5.1,5.13,4.56,4.87,4585400,4.87
GME,8/25/2020,4.88,5.25,4.88,4.98,2998700,4.98
GME,8/26/2020,4.97,5.22,4.92,5.11,2779700,5.11
GME,8/27/2020,5.11,5.38,5.02,5.25,3384400,5.25
GME,8/28/2020,5.3,5.57,5.22,5.39,4236900,5.39
GME,8/31/2020,5.77,7.15,5.69,6.68,37976000,6.68
GME,9/1/2020,7.3,7.82,6.77,7.65,23211000,7.65
GME,9/2/2020,7.8,8.05,7.11,7.71,13011100,7.71
GME,9/3/2020,7.88,8.45,7.24,7.82,14344500,7.82
GME,9/4/2020,7.78,7.92,7.17,7.65,7662000,7.65
GME,9/8/2020,7.55,8.28,7.48,7.7,9816600,7.7
GME,9/9/2020,7.96,7.99,7.31,7.35,9068100,7.35
GME,9/10/2020,6.65,6.95,6.19,6.23,15558300,6.23
GME,9/11/2020,6.26,6.33,5.87,6.09,6061200,6.09
GME,9/14/2020,6.8,7,6.43,6.91,10119000,6.91
GME,9/15/2020,6.86,7.26,6.69,7.09,5743500,7.09
GME,9/16/2020,7.03,9.04,7.03,8.68,19256300,8.68
GME,9/17/2020,8.57,9.77,8.41,9.2,17026700,9.2
GME,9/18/2020,9.2,9.77,8.91,9.47,17407500,9.47
GME,9/21/2020,9.35,9.6,8.38,8.75,7639800,8.75
GME,9/22/2020,10.45,11.17,9.9,10.56,34752500,10.56
GME,9/23/2020,10.6,10.86,9.92,10.04,10651200,10.04
GME,9/24/2020,9.71,9.81,9.01,9.14,7938800,9.14
GME,9/25/2020,9.19,10.18,9.1,10.02,7515200,10.02
GME,9/28/2020,10.16,10.26,9.55,10.09,6764300,10.09
GME,9/29/2020,10,10.65,9.93,10.35,5237600,10.35
GME,9/30/2020,10.25,10.76,10.06,10.2,6079000,10.2
GME,10/1/2020,10.09,10.25,9.69,9.77,4554100,9.77
GME,10/2/2020,9.38,9.78,9.3,9.39,4340500,9.39
GME,10/5/2020,9.44,9.59,9.25,9.46,2805000,9.46
GME,10/6/2020,9.56,9.84,9.1,9.13,4535400,9.13
GME,10/7/2020,9.23,9.56,9.17,9.36,3308600,9.36
GME,10/8/2020,9.54,13.64,9.19,13.49,76453600,13.49
GME,10/9/2020,12.83,14.8,11.9,12.02,77152800,12.02
GME,10/12/2020,11.66,12.77,11.4,11.8,23655700,11.8
GME,10/13/2020,11.73,12.42,11.65,11.88,10179700,11.88
GME,10/14/2020,12.67,12.68,12.05,12.25,10776800,12.25
GME,10/15/2020,11.99,15.1,11.99,13.83,39894800,13.83
GME,10/16/2020,13.77,13.9,13.08,13.31,11651600,13.31
GME,10/19/2020,13.44,14.5,13.38,13.91,13169100,13.91
GME,10/20/2020,14.03,14.14,13.67,13.86,6604000,13.86
GME,10/21/2020,13.9,14.42,13.8,14.1,5361900,14.1
GME,10/22/2020,14.2,15.87,14.19,14.91,16212200,14.91
GME,10/23/2020,15.05,15.38,14.55,15,6507300,15
GME,10/26/2020,14.93,15.45,13.26,13.45,13376300,13.45
GME,10/27/2020,13.71,13.71,12.36,12.69,7231000,12.69
GME,10/28/2020,12.27,13.05,11.78,11.82,6388600,11.82
GME,10/29/2020,11.88,12.25,11.68,11.73,4165800,11.73
GME,10/30/2020,11.64,11.64,10.36,10.47,11546900,10.47
GME,11/2/2020,10.82,11.09,10.5,10.75,5227000,10.75
GME,11/3/2020,10.75,11.86,10.63,11.57,7454500,11.57
GME,11/4/2020,11.76,11.77,10.61,10.91,5807900,10.91
GME,11/5/2020,11.27,11.84,11.06,11.45,4705200,11.45
GME,11/6/2020,11.52,12.17,11.32,11.86,5518200,11.86
GME,11/9/2020,12.76,12.93,11.25,11.49,6244900,11.49
GME,11/10/2020,11.5,11.66,10.83,11.1,3826000,11.1
GME,11/11/2020,11.5,11.95,11.21,11.75,4882600,11.75
GME,11/12/2020,11.74,11.87,10.97,11.13,4353300,11.13
GME,11/13/2020,11.36,11.55,11,11.01,3535900,11.01
GME,11/16/2020,11.16,12.66,10.72,12.06,9774800,12.06
GME,11/17/2020,11.65,11.92,11.23,11.63,6678200,11.63
GME,11/18/2020,11.8,12.04,11.56,11.57,3169200,11.57
GME,11/19/2020,11.6,12.79,11.45,12.46,11787600,12.46
GME,11/20/2020,12.55,13.46,12.54,12.71,8395400,12.71
GME,11/23/2020,12.9,14.12,12.67,13.9,9599100,13.9
GME,11/24/2020,14.23,14.26,13.3,13.67,7183200,13.67
GME,11/25/2020,13.6,15.25,13.42,14.75,8860100,14.75
GME,11/27/2020,15.29,16.74,14.88,16.08,12504200,16.08
GME,11/30/2020,18.17,19.42,16.559999,16.559999,31983500,16.559999
GME,12/1/2020,17.110001,17.4,15.76,15.8,12666000,15.8
GME,12/2/2020,15.7,16.68,15.38,16.58,7883400,16.58
GME,12/3/2020,16.48,16.639999,15.87,16.120001,6295000,16.120001
GME,12/4/2020,16.299999,17.290001,16.26,16.9,8972700,16.9
GME,12/7/2020,17,17.5,16.219999,16.35,7386300,16.35
GME,12/8/2020,16.370001,17.209999,15.93,16.940001,16120200,16.940001
GME,12/9/2020,13.92,14.73,13.23,13.66,24357900,13.66
GME,12/10/2020,13.12,14.41,13.05,14.12,7558900,14.12
GME,12/11/2020,13.91,14,13.02,13.31,7496900,13.31
GME,12/14/2020,13.34,13.43,12.14,12.72,10007100,12.72
GME,12/15/2020,12.78,14.02,12.48,13.85,8192900,13.85
GME,12/16/2020,13.96,14.31,13.58,13.85,5865100,13.85
GME,12/17/2020,13.96,14.98,13.59,14.83,8194900,14.83
GME,12/18/2020,15.78,16.299999,15.18,15.63,16618800,15.63
GME,12/21/2020,15.81,16.35,15.28,15.53,9876100,15.53
GME,12/22/2020,16.219999,20.040001,16.15,19.459999,30652700,19.459999
GME,12/23/2020,20.17,22.35,19.129999,20.57,25830300,20.57
GME,12/24/2020,21.01,21.48,19.950001,20.15,6262200,20.15
GME,12/28/2020,21.309999,21.969999,20.35,20.99,8965900,20.99
GME,12/29/2020,20.82,21.07,18.559999,19.379999,9241400,19.379999
GME,12/30/2020,19.379999,20,18.85,19.26,5934400,19.26
GME,12/31/2020,19.25,19.799999,18.799999,18.84,6922700,18.84
GME,1/4/2021,19,19.1,17.15,17.25,10022500,17.25
GME,1/5/2021,17.35,18.08,17.23,17.370001,4961500,17.370001
GME,1/6/2021,17.34,18.98,17.33,18.360001,6056200,18.360001
GME,1/7/2021,18.469999,19.450001,18.02,18.08,6129300,18.08
GME,1/8/2021,18.18,18.299999,17.08,17.690001,6482000,17.690001
GME,1/11/2021,19.41,20.65,19.01,19.940001,14927600,19.940001
GME,1/12/2021,19.959999,20.4,19.32,19.950001,7060700,19.950001
GME,1/13/2021,20.42,38.650002,20.030001,31.4,144501700,31.4
GME,1/14/2021,38.09,43.060001,33.049999,39.91,93717400,39.91
GME,1/15/2021,38.490002,40.75,34.009998,35.5,46866400,35.5
GME,1/19/2021,41.549999,45.52,36.639999,39.360001,74721900,39.360001
GME,1/20/2021,37.369999,41.189999,36.060001,39.119999,33471800,39.119999
GME,1/21/2021,39.23,44.75,37,43.029999,57079800,43.029999
GME,1/22/2021,42.59,76.760002,42.32,65.010002,197157900,65.010002
GME,1/25/2021,96.730003,159.179993,61.130001,76.790001,177874000,76.790001
GME,1/26/2021,88.559998,150,80.199997,147.979996,178588000,147.979996
GME,1/27/2021,354.829987,380,249,347.51001,93396700,347.51001
GME,1/28/2021,265,483,112.25,193.600006,58815800,193.600006
GME,1/29/2021,379.709991,413.980011,250,325,50259200,325
GME,2/1/2021,316.559998,322,212,225,37382200,225
GME,2/2/2021,140.759995,158,74.220001,90,78183100,90
GME,2/3/2021,112.010002,113.400002,85.25,92.410004,42698500,92.410004
GME,2/4/2021,91.190002,91.5,53.330002,53.5,62427300,53.5
GME,2/5/2021,54.040001,95,51.09,63.77,80886300,63.77
GME,2/8/2021,72.410004,72.660004,58.02,60,25687300,60
GME,2/9/2021,56.610001,57,46.52,50.310001,26843100,50.310001
GME,2/10/2021,50.77,62.830002,46.549999,51.200001,36455000,51.200001
GME,2/11/2021,50.009998,55.32,48.220001,51.099998,12997400,51.099998
GME,2/12/2021,50.75,55.240002,48.049999,52.400002,14498000,52.400002
GME,2/16/2021,52.66,53.5,49.040001,49.509998,8175000,49.509998
GME,2/17/2021,49.77,51.189999,44.560001,45.939999,9186800,45.939999
GME,2/18/2021,48.490002,48.869999,40.650002,40.689999,23990600,40.689999
GME,2/19/2021,41.279999,43.889999,38.5,40.59,14828200,40.59
GME,2/22/2021,46.689999,48.509998,42.400002,46,19476000,46
GME,2/23/2021,44.970001,46.23,40,44.970001,7565200,44.970001
GME,2/24/2021,44.700001,91.709999,44.700001,91.709999,83111700,91.709999
GME,2/25/2021,169.559998,184.679993,101,108.730003,150308800,108.730003
GME,2/26/2021,117.459999,142.899994,86,101.739998,91963000,101.739998
GME,3/1/2021,104.540001,133.990005,99.970001,120.400002,49597300,120.400002
GME,3/2/2021,116.93,133.199997,112.199997,118.18,33640400,118.18
GME,3/3/2021,122.510002,127.75,113.120003,124.18,19173700,124.18
GME,3/4/2021,125,147.869995,115.300003,132.350006,32473600,132.350006
GME,3/5/2021,128.169998,151.529999,127.5,137.740005,30660200,137.740005
GME,3/8/2021,154.889999,210.869995,146.100006,194.5,63424800,194.5
GME,3/9/2021,217.710007,249.850006,208.509995,246.899994,38725800,246.899994
GME,3/10/2021,269.429993,348.5,172,265,71361900,265
GME,3/11/2021,241.639999,281.5,232.600006,260,28186000,260
GME,3/12/2021,275,295.5,262.269989,264.5,25760700,264.5
GME,3/15/2021,277.519989,283,206,220.139999,24100400,220.139999
GME,3/16/2021,203.160004,220.699997,172.350006,208.169998,35241900,208.169998
GME,3/17/2021,217.839996,231.470001,204,209.809998,16259300,209.809998
GME,3/18/2021,214,218.880005,195.649994,201.75,11764900,201.75
GME,3/19/2021,195.729996,227,182.660004,200.270004,24552100,200.270004
GME,3/22/2021,205.259995,210.360001,186.199997,194.490005,10061500,194.490005
GME,3/23/2021,197.5,201.75,177.550003,181.75,14429100,181.75
GME,3/24/2021,157.979996,166.970001,118.620003,120.339996,24177900,120.339996
GME,3/25/2021,123.489998,187.5,116.900002,183.75,50962300,183.75
GME,3/26/2021,197.679993,218.929993,163.259995,181,37371900,181
GME,3/29/2021,180.75,193.919998,173.509995,181.300003,10042200,181.300003
GME,3/30/2021,187.5,204.300003,182,194.460007,17094900,194.460007
GME,3/31/2021,197.5,199.460007,187.110001,189.820007,8393800,189.820007
GME,4/1/2021,193.360001,196.970001,183.600006,191.449997,9334300,191.449997
GME,4/5/2021,171,195,164.809998,186.949997,14070500,186.949997
GME,4/6/2021,185.210007,192,183.559998,184.5,6218300,184.5
GME,4/7/2021,183.220001,184.5,176.110001,177.970001,4768300,177.970001
GME,4/8/2021,185.880005,185.880005,164.300003,170.259995,10047400,170.259995
GME,4/9/2021,169.699997,171.580002,153,158.360001,9442000,158.360001
GME,4/12/2021,158.110001,163.899994,135.009995,141.089996,16683600,141.089996
GME,4/13/2021,141.880005,145.380005,132,140.990005,6806900,140.990005
GME,4/14/2021,143.570007,174.089996,143,166.529999,21138100,166.529999
GME,4/15/2021,163,166.25,152.800003,156.440002,7856800,156.440002
GME,4/16/2021,156,160.199997,151.25,154.690002,5139700,154.690002
KOSS,4/24/2020,1.21,1.4,1.17,1.24,131600,1.24
KOSS,4/27/2020,1.23,1.45,1.19,1.36,58200,1.36
KOSS,4/28/2020,1.34,1.5,1.28,1.42,45200,1.42
KOSS,4/29/2020,1.43,1.49,1.3,1.42,33300,1.42
KOSS,4/30/2020,1.43,1.49,1.26,1.32,37800,1.32
KOSS,5/1/2020,1.29,1.34,1.15,1.2,15900,1.2
KOSS,5/4/2020,1.2,1.29,1.19,1.23,7600,1.23
KOSS,5/5/2020,1.22,1.25,1.2,1.2,2200,1.2
KOSS,5/6/2020,1.21,1.23,1.17,1.23,7000,1.23
KOSS,5/7/2020,1.21,1.24,1.21,1.23,24900,1.23
KOSS,5/8/2020,1.25,1.34,1.12,1.12,58700,1.12
KOSS,5/11/2020,1.13,1.21,1.13,1.2,38400,1.2
KOSS,5/12/2020,1.18,1.21,1.17,1.17,9800,1.17
KOSS,5/13/2020,1.17,1.17,1.11,1.11,14000,1.11
KOSS,5/14/2020,1.11,1.16,1.07,1.07,14500,1.07
KOSS,5/15/2020,1.05,1.19,1.05,1.16,14900,1.16
KOSS,5/18/2020,1.18,1.18,1.12,1.14,13600,1.14
KOSS,5/19/2020,1.12,1.18,1.08,1.11,17500,1.11
KOSS,5/20/2020,1.1,1.17,1.1,1.14,17500,1.14
KOSS,5/21/2020,1.16,1.16,1.12,1.12,3600,1.12
KOSS,5/22/2020,1.13,1.15,1.07,1.14,13400,1.14
KOSS,5/26/2020,1.13,1.16,1.13,1.15,3700,1.15
KOSS,5/27/2020,1.16,1.17,1.14,1.15,4400,1.15
KOSS,5/28/2020,1.13,1.14,1.1,1.1,9600,1.1
KOSS,5/29/2020,1.09,1.17,1.09,1.13,3500,1.13
KOSS,6/1/2020,1.13,1.14,1.1,1.13,16400,1.13
KOSS,6/2/2020,1.14,1.35,1.12,1.27,58800,1.27
KOSS,6/3/2020,1.28,1.32,1.22,1.25,20800,1.25
KOSS,6/4/2020,1.23,1.23,1.2,1.2,8900,1.2
KOSS,6/5/2020,1.21,1.31,1.21,1.25,19900,1.25
KOSS,6/8/2020,1.34,1.36,1.25,1.28,17500,1.28
KOSS,6/9/2020,1.28,1.49,1.26,1.41,147400,1.41
KOSS,6/10/2020,1.5,1.5,1.22,1.27,39300,1.27
KOSS,6/11/2020,1.27,1.27,1.13,1.16,25000,1.16
KOSS,6/12/2020,1.16,1.68,1.15,1.38,173500,1.38
KOSS,6/15/2020,1.39,1.5,1.31,1.39,57600,1.39
KOSS,6/16/2020,1.41,1.96,1.34,1.96,373400,1.96
KOSS,6/17/2020,2,2.09,1.48,1.72,313300,1.72
KOSS,6/18/2020,1.55,1.67,1.49,1.65,51300,1.65
KOSS,6/19/2020,1.66,1.74,1.6,1.61,64200,1.61
KOSS,6/22/2020,1.61,1.83,1.61,1.76,99400,1.76
KOSS,6/23/2020,1.77,1.77,1.48,1.55,55200,1.55
KOSS,6/24/2020,1.55,1.55,1.42,1.48,34600,1.48
KOSS,6/25/2020,1.48,1.54,1.41,1.46,16000,1.46
KOSS,6/26/2020,1.53,1.54,1.4,1.4,12400,1.4
KOSS,6/29/2020,1.35,1.46,1.35,1.42,6600,1.42
KOSS,6/30/2020,1.35,1.43,1.32,1.36,26600,1.36
KOSS,7/1/2020,1.34,1.63,1.34,1.48,121700,1.48
KOSS,7/2/2020,1.4,1.55,1.4,1.48,34000,1.48
KOSS,7/6/2020,1.5,1.52,1.44,1.48,9600,1.48
KOSS,7/7/2020,1.44,1.46,1.43,1.43,2300,1.43
KOSS,7/8/2020,1.43,1.47,1.43,1.45,9700,1.45
KOSS,7/9/2020,1.6,1.96,1.55,1.8,885100,1.8
KOSS,7/10/2020,1.68,1.8,1.68,1.78,90300,1.78
KOSS,7/13/2020,1.68,1.74,1.5,1.53,30900,1.53
KOSS,7/14/2020,1.61,1.67,1.57,1.58,28400,1.58
KOSS,7/15/2020,1.45,1.71,1.45,1.58,20900,1.58
KOSS,7/16/2020,1.58,1.65,1.56,1.62,11900,1.62
KOSS,7/17/2020,1.6,1.62,1.55,1.58,25100,1.58
KOSS,7/20/2020,1.64,1.65,1.49,1.58,79400,1.58
KOSS,7/21/2020,1.65,1.7,1.58,1.63,31200,1.63
KOSS,7/22/2020,1.71,1.88,1.66,1.73,162500,1.73
KOSS,7/23/2020,1.81,1.86,1.75,1.77,105700,1.77
KOSS,7/24/2020,1.84,1.91,1.79,1.9,68700,1.9
KOSS,7/27/2020,1.98,2.33,1.92,2.03,306200,2.03
KOSS,7/28/2020,2.04,2.13,1.85,2.01,105200,2.01
KOSS,7/29/2020,1.99,1.99,1.86,1.87,29300,1.87
KOSS,7/30/2020,1.92,1.92,1.86,1.9,19900,1.9
KOSS,7/31/2020,1.88,1.92,1.8,1.9,25300,1.9
KOSS,8/3/2020,1.98,1.99,1.86,1.94,31500,1.94
KOSS,8/4/2020,1.99,2.45,1.99,2.33,300800,2.33
KOSS,8/5/2020,2.21,2.37,2.21,2.24,48500,2.24
KOSS,8/6/2020,2.24,2.38,2.19,2.34,33300,2.34
KOSS,8/7/2020,2.37,2.4,2.23,2.33,30000,2.33
KOSS,8/10/2020,2.36,2.4,2.21,2.4,55500,2.4
KOSS,8/11/2020,2.54,2.7,1.96,2.06,542600,2.06
KOSS,8/12/2020,1.98,2.1,1.92,2.1,79200,2.1
KOSS,8/13/2020,2,2.11,1.95,2.09,61900,2.09
KOSS,8/14/2020,2.08,2.1,2.04,2.04,33300,2.04
KOSS,8/17/2020,2.04,2.1,2.04,2.1,8000,2.1
KOSS,8/18/2020,2.07,2.42,2.04,2.35,109400,2.35
KOSS,8/19/2020,2.34,2.34,2.11,2.17,23500,2.17
KOSS,8/20/2020,2.17,2.68,2.17,2.66,106400,2.66
KOSS,8/21/2020,2.5,2.5,2.22,2.32,80800,2.32
KOSS,8/24/2020,2.32,2.81,2.25,2.34,150100,2.34
KOSS,8/25/2020,2.35,2.55,2.3,2.32,48100,2.32
KOSS,8/26/2020,2.32,2.34,2.13,2.14,30300,2.14
KOSS,8/27/2020,2.41,2.47,2.17,2.27,144600,2.27
KOSS,8/28/2020,2.29,2.29,2.17,2.24,16500,2.24
KOSS,8/31/2020,2.25,2.29,2.1,2.17,31200,2.17
KOSS,9/1/2020,2.12,2.14,1.99,2.05,44400,2.05
KOSS,9/2/2020,2.03,2.11,1.99,2.07,19400,2.07
KOSS,9/3/2020,2.07,2.07,1.92,1.94,21500,1.94
KOSS,9/4/2020,1.94,1.96,1.89,1.91,14600,1.91
KOSS,9/8/2020,1.89,1.98,1.79,1.98,16500,1.98
KOSS,9/9/2020,1.94,1.96,1.92,1.95,4800,1.95
KOSS,9/10/2020,1.96,1.98,1.92,1.97,7800,1.97
KOSS,9/11/2020,2,2.18,1.99,2.08,35900,2.08
KOSS,9/14/2020,2.08,2.15,2.08,2.15,7000,2.15
KOSS,9/15/2020,2.07,2.12,1.95,2.05,21100,2.05
KOSS,9/16/2020,2.01,2.16,2.01,2.07,9700,2.07
KOSS,9/17/2020,2.06,2.18,2.06,2.15,2800,2.15
KOSS,9/18/2020,2.17,2.17,2.07,2.07,7800,2.07
KOSS,9/21/2020,2.08,2.19,2.08,2.16,9400,2.16
KOSS,9/22/2020,2.12,2.15,2.11,2.14,1000,2.14
KOSS,9/23/2020,2.17,2.17,2.14,2.17,800,2.17
KOSS,9/24/2020,2.19,2.35,2.18,2.32,42900,2.32
KOSS,9/25/2020,2.22,2.25,2.2,2.22,1600,2.22
KOSS,9/28/2020,2.2,2.26,2.07,2.2,29800,2.2
KOSS,9/29/2020,2.14,2.18,2.14,2.14,7500,2.14
KOSS,9/30/2020,2.19,2.19,2.14,2.14,1800,2.14
KOSS,10/1/2020,2.14,2.18,2.01,2.17,10000,2.17
KOSS,10/2/2020,2.17,2.17,2.17,2.17,200,2.17
KOSS,10/5/2020,2.14,2.18,2.13,2.15,8500,2.15
KOSS,10/6/2020,2.17,2.21,2.15,2.15,9300,2.15
KOSS,10/7/2020,2.16,2.23,2.16,2.2,6900,2.2
KOSS,10/8/2020,2.15,2.23,2.15,2.19,21500,2.19
KOSS,10/9/2020,2.18,2.19,2.16,2.17,6000,2.17
KOSS,10/12/2020,2.16,2.44,2.06,2.31,164600,2.31
KOSS,10/13/2020,2.19,2.29,2.12,2.19,13000,2.19
KOSS,10/14/2020,2.19,2.2,2.13,2.2,3300,2.2
KOSS,10/15/2020,2.08,2.17,2.07,2.07,8800,2.07
KOSS,10/16/2020,2.03,2.22,2.03,2.2,14000,2.2
KOSS,10/19/2020,2.08,2.21,2.08,2.13,5500,2.13
KOSS,10/20/2020,2.2,2.53,2.16,2.28,61200,2.28
KOSS,10/21/2020,2.34,2.36,2.13,2.24,11600,2.24
KOSS,10/22/2020,2.21,2.26,2.15,2.15,800,2.15
KOSS,10/23/2020,2.17,2.19,2.16,2.16,2400,2.16
KOSS,10/26/2020,2.08,2.19,2.08,2.14,11600,2.14
KOSS,10/27/2020,2.08,2.19,2.02,2.19,7700,2.19
KOSS,10/28/2020,2.11,2.14,2.09,2.1,4900,2.1
KOSS,10/29/2020,2.1,2.11,2.07,2.07,3900,2.07
KOSS,10/30/2020,2.07,2.07,2.07,2.07,0,2.07
KOSS,11/2/2020,2.05,2.16,2.03,2.03,3800,2.03
KOSS,11/3/2020,2.15,2.17,2.11,2.11,700,2.11
KOSS,11/4/2020,2.11,2.16,2.06,2.1,1600,2.1
KOSS,11/5/2020,2.15,2.15,2.06,2.06,1900,2.06
KOSS,11/6/2020,2.06,2.06,2.06,2.06,600,2.06
